"INSEE";"DEPT";"NUMCANTON"
"70095";"70";"20"
"70096";"70";"30"
"70097";"70";"22"
"70098";"70";"32"
"70099";"70";"06"
"70100";"70";"02"
"70101";"70";"19"
"70102";"70";"15"
"70103";"70";"07"
"70104";"70";"10"
"70105";"70";"24"
"70106";"70";"01"
"70107";"70";"21"
"70109";"70";"21"
"70111";"70";"18"
"70112";"70";"12"
"70113";"70";"17"
"70114";"70";"12"
"70115";"70";"18"
"70116";"70";"30"
"70117";"70";"30"
"70118";"70";"21"
"70119";"70";"15"
"70120";"70";"03"
"70121";"70";"11"
"70122";"70";"04"
"70124";"70";"09"
"70125";"70";"09"
"70126";"70";"19"
"70127";"70";"24"
"70128";"70";"32"
"70129";"70";"10"
"70130";"70";"15"
"70132";"70";"02"
"70133";"70";"05"
"70134";"70";"29"
"70135";"70";"28"
"70136";"70";"29"
"70137";"70";"17"
"70138";"70";"24"
"70140";"70";"23"
"70141";"70";"23"
"70142";"70";"19"
"70143";"70";"28"
"70144";"70";"28"
"70145";"70";"21"
"70146";"70";"20"
"70147";"70";"11"
"70148";"70";"24"
"70149";"70";"11"
"70150";"70";"15"
"70151";"70";"19"
"70152";"70";"10"
"70153";"70";"28"
"70154";"70";"21"
"70155";"70";"32"
"70156";"70";"10"
"70157";"70";"03"
"70158";"70";"24"
"70159";"70";"17"
"70160";"70";"11"
"70162";"70";"18"
"70163";"70";"26"
"70164";"70";"18"
"70165";"70";"05"
"70166";"70";"26"
"70167";"70";"20"
"70168";"70";"22"
"70169";"70";"06"
"70170";"70";"01"
"70171";"70";"22"
"70172";"70";"32"
"70174";"70";"21"
"70175";"70";"05"
"70176";"70";"07"
"70177";"70";"12"
"70178";"70";"31"
"70179";"70";"26"
"70180";"70";"27"
"70181";"70";"15"
"70182";"70";"11"
"70183";"70";"04"
"70184";"70";"11"
"70185";"70";"09"
"70186";"70";"23"
"70187";"70";"27"
"70188";"70";"23"
"70189";"70";"21"
"70190";"70";"25"
"70192";"70";"15"
"70193";"70";"15"
"70194";"70";"25"
"70195";"70";"32"
"70196";"70";"25"
"70197";"70";"17"
"70198";"70";"06"
"70199";"70";"18"
"70200";"70";"25"
"70201";"70";"06"
"70202";"70";"12"
"70203";"70";"18"
"70204";"70";"06"
"70205";"70";"03"
"70206";"70";"30"
"70207";"70";"29"
"70208";"70";"17"
"70210";"70";"16"
"70211";"70";"02"
"70213";"70";"32"
"70214";"70";"20"
"70215";"70";"03"
"70216";"70";"32"
"70217";"70";"07"
"70218";"70";"09"
"70219";"70";"18"
"70220";"70";"02"
"70221";"70";"11"
"70222";"70";"10"
"70224";"70";"15"
"70225";"70";"02"
"70226";"70";"27"
"70227";"70";"07"
"70228";"70";"01"
"70229";"70";"27"
"70230";"70";"06"
"70231";"70";"06"
"70232";"70";"24"
"70233";"70";"07"
"70234";"70";"17"
"70235";"70";"20"
"70236";"70";"20"
"70237";"70";"06"
"70238";"70";"22"
"70239";"70";"21"
"70240";"70";"22"
"70242";"70";"25"
"70243";"70";"17"
"70244";"70";"05"
"70245";"70";"22"
"70247";"70";"04"
"70248";"70";"03"
"70249";"70";"22"
"70250";"70";"31"
"70251";"70";"06"
"70252";"70";"04"
"70253";"70";"10"
"70254";"70";"03"
"70255";"70";"08"
"70256";"70";"16"
"70257";"70";"08"
"70258";"70";"32"
"70259";"70";"31"
"70260";"70";"13"
"70261";"70";"26"
"70262";"70";"31"
"70263";"70";"23"
"70264";"70";"27"
"70265";"70";"09"
"70267";"70";"05"
"70268";"70";"10"
"70269";"70";"25"
"70271";"70";"27"
"70272";"70";"05"
"70273";"70";"27"
"70274";"70";"06"
"70275";"70";"24"
"70276";"70";"27"
"70277";"70";"27"
"70278";"70";"20"
"70279";"70";"09"
"70280";"70";"09"
"70281";"70";"08"
"70282";"70";"10"
"70283";"70";"16"
"70284";"70";"22"
"70285";"70";"11"
"70285";"70";"30"
"70285";"70";"94"
"70286";"70";"15"
"70287";"70";"25"
"70288";"70";"21"
"70289";"70";"09"
"70290";"70";"25"
"70291";"70";"12"
"70292";"70";"12"
"70293";"70";"05"
"70294";"70";"32"
"70295";"70";"16"
"70296";"70";"17"
"70297";"70";"04"
"70298";"70";"28"
"70299";"70";"06"
"70301";"70";"24"
"70302";"70";"19"
"70303";"70";"18"
"70304";"70";"32"
"70305";"70";"02"
"70306";"70";"11"
"70307";"70";"27"
"70308";"70";"07"
"70309";"70";"17"
"70310";"70";"13"
"70310";"70";"31"
"70310";"70";"95"
"70311";"70";"14"
"70312";"70";"30"
"70313";"70";"13"
"70314";"70";"32"
"70315";"70";"22"
"70316";"70";"17"
"70317";"70";"27"
"70318";"70";"13"
"70319";"70";"13"
"70320";"70";"12"
"70321";"70";"13"
"70322";"70";"23"
"70323";"70";"25"
"70324";"70";"24"
"70325";"70";"21"
"70326";"70";"21"
"70327";"70";"19"
"70328";"70";"31"
"70329";"70";"28"
"70330";"70";"30"
"70331";"70";"02"
"70332";"70";"27"
"70334";"70";"15"
"70335";"70";"17"
"70336";"70";"27"
"70337";"70";"05"
"70338";"70";"25"
"70339";"70";"16"
"70340";"70";"06"
"70341";"70";"01"
"70342";"70";"08"
"70343";"70";"20"
"70344";"70";"23"
"70345";"70";"16"
"70347";"70";"27"
"70348";"70";"13"
"70349";"70";"27"
"70350";"70";"28"
"70351";"70";"13"
"70352";"70";"07"
"70353";"70";"19"
"70355";"70";"21"
"70356";"70";"10"
"70357";"70";"17"
"70358";"70";"26"
"70359";"70";"12"
"70360";"70";"25"
"70361";"70";"16"
"70362";"70";"28"
"70363";"70";"29"
"70364";"70";"18"
"70366";"70";"10"
"70367";"70";"29"
"70368";"70";"06"
"70369";"70";"06"
"70371";"70";"02"
"70372";"70";"01"
"70373";"70";"28"
"70374";"70";"19"
"70375";"70";"08"
"70376";"70";"02"
"70378";"70";"26"
"70380";"70";"23"
"70381";"70";"18"
"70383";"70";"21"
"70384";"70";"24"
"70385";"70";"31"
"70386";"70";"05"
"70387";"70";"24"
"70388";"70";"29"
"70389";"70";"09"
"70390";"70";"18"
"70392";"70";"05"
"70393";"70";"10"
"70394";"70";"09"
"70395";"70";"27"
"70396";"70";"27"
"70397";"70";"17"
"70398";"70";"32"
"70399";"70";"12"
"70400";"70";"28"
"70401";"70";"24"
"70402";"70";"02"
"70403";"70";"13"
"70404";"70";"12"
"70405";"70";"21"
"70406";"70";"04"
"70407";"70";"21"
"70408";"70";"19"
"70409";"70";"04"
"70410";"70";"15"
"70411";"70";"25"
"70412";"70";"25"
"70413";"70";"03"
"70414";"70";"03"
"70415";"70";"01"
"70416";"70";"31"
"70417";"70";"24"
"70418";"70";"08"
"70419";"70";"25"
"70420";"70";"27"
"70421";"70";"20"
"70422";"70";"02"
"70423";"70";"28"
"70425";"70";"07"
"70426";"70";"20"
"70427";"70";"05"
"70428";"70";"29"
"70429";"70";"29"
"70430";"70";"28"
"70431";"70";"21"
"70432";"70";"31"
"70433";"70";"26"
"70435";"70";"07"
"70436";"70";"12"
"70437";"70";"12"
"70438";"70";"06"
"70439";"70";"24"
"70440";"70";"06"
"70441";"70";"21"
"70442";"70";"06"
"70443";"70";"19"
"70444";"70";"19"
"70445";"70";"32"
"70446";"70";"02"
"70447";"70";"21"
"70448";"70";"06"
"70449";"70";"17"
"70450";"70";"28"
"70451";"70";"03"
"70452";"70";"24"
"70453";"70";"07"
"70454";"70";"28"
"70455";"70";"13"
"70456";"70";"17"
"70457";"70";"24"
"70459";"70";"16"
"70460";"70";"07"
"70461";"70";"09"
"70462";"70";"27"
"70463";"70";"08"
"70464";"70";"31"
"70466";"70";"09"
"70467";"70";"22"
"70468";"70";"28"
"70469";"70";"07"
"70470";"70";"32"
"70471";"70";"08"
"70472";"70";"01"
"70473";"70";"32"
"70474";"70";"27"
"70475";"70";"14"
"70476";"70";"01"
"70477";"70";"11"
"70478";"70";"23"
"70479";"70";"09"
"70480";"70";"19"
"70481";"70";"06"
"70482";"70";"24"
"70483";"70";"20"
"70484";"70";"27"
"70485";"70";"25"
"70486";"70";"05"
"70487";"70";"27"
"70488";"70";"01"
"70489";"70";"16"
"70490";"70";"23"
"70491";"70";"08"
"70492";"70";"08"
"70493";"70";"21"
"70494";"70";"15"
"70496";"70";"12"
"70497";"70";"11"
"70498";"70";"16"
"70499";"70";"06"
"70500";"70";"17"
"70501";"70";"17"
"70502";"70";"06"
"70503";"70";"21"
"70504";"70";"24"
"70505";"70";"09"
"70506";"70";"11"
"70507";"70";"21"
"70509";"70";"15"
"70510";"70";"19"
"70511";"70";"06"
"70512";"70";"22"
"70513";"70";"29"
"70514";"70";"19"
"70515";"70";"13"
"70516";"70";"18"
"70517";"70";"18"
"70518";"70";"20"
"70519";"70";"21"
"70520";"70";"06"
"70521";"70";"10"
"70522";"70";"26"
"70523";"70";"02"
"70524";"70";"20"
"70525";"70";"06"
"70526";"70";"25"
"70527";"70";"10"
"70528";"70";"09"
"70529";"70";"09"
"70530";"70";"27"
"70531";"70";"10"
"70532";"70";"17"
"70533";"70";"10"
"70534";"70";"26"
"70535";"70";"24"
"70536";"70";"24"
"70537";"70";"23"
"70538";"70";"10"
"70539";"70";"08"
"70540";"70";"10"
"70541";"70";"23"
"70542";"70";"19"
"70544";"70";"27"
"70545";"70";"01"
"70546";"70";"06"
"70547";"70";"11"
"70548";"70";"28"
"70549";"70";"08"
"70550";"70";"26"
"70550";"70";"29"
"70550";"70";"96"
"70551";"70";"08"
"70552";"70";"27"
"70553";"70";"27"
"70554";"70";"12"
"70555";"70";"23"
"70557";"70";"10"
"70558";"70";"26"
"70559";"70";"26"
"70560";"70";"21"
"70561";"70";"27"
"70562";"70";"27"
"70563";"70";"18"
"70564";"70";"23"
"70565";"70";"17"
"70566";"70";"20"
"70567";"70";"11"
"70568";"70";"06"
"70569";"70";"26"
"70571";"70";"32"
"70572";"70";"28"
"70573";"70";"07"
"70574";"70";"06"
"70575";"70";"21"
"70576";"70";"12"
"70577";"70";"13"
"70578";"70";"15"
"70579";"70";"11"
"70580";"70";"24"
"70581";"70";"13"
"70582";"70";"24"
"70583";"70";"17"
"71001";"71";"16"
"71002";"71";"43"
"71003";"71";"51"
"71004";"71";"45"
"71005";"71";"05"
"71006";"71";"11"
"71007";"71";"41"
"71008";"71";"10"
"71009";"71";"24"
"71010";"71";"52"
"71011";"71";"28"
"71012";"71";"28"
"71013";"71";"39"
"71014";"71";"01"
"71014";"71";"52"
"71014";"71";"95"
"71015";"71";"52"
"71016";"71";"25"
"71017";"71";"21"
"71018";"71";"34"
"71019";"71";"19"
"71020";"71";"24"
"71021";"71";"09"
"71022";"71";"11"
"71023";"71";"43"
"71024";"71";"28"
"71025";"71";"40"
"71026";"71";"47"
"71027";"71";"02"
"71028";"71";"39"
"71029";"71";"39"
"71030";"71";"12"
"71031";"71";"12"
"71032";"71";"26"
"71033";"71";"45"
"71034";"71";"04"
"71035";"71";"25"
"71036";"71";"41"
"71037";"71";"04"
"71038";"71";"32"
"71039";"71";"12"
"71040";"71";"32"
"71041";"71";"11"
"71042";"71";"41"
"71043";"71";"51"
"71044";"71";"42"
"71045";"71";"42"
"71046";"71";"30"
"71047";"71";"03"
"71048";"71";"28"
"71050";"71";"50"
"71051";"71";"05"
"71052";"71";"47"
"71054";"71";"51"
"71055";"71";"29"
"71056";"71";"23"
"71057";"71";"12"
"71058";"71";"47"
"71059";"71";"14"
"71060";"71";"46"
"71061";"71";"16"
"71062";"71";"30"
"71063";"71";"30"
"71064";"71";"23"
"71065";"71";"12"
"71066";"71";"25"
"71067";"71";"41"
"71068";"71";"41"
"71069";"71";"27"
"71070";"71";"04"
"71071";"71";"28"
"71072";"71";"04"
"71073";"71";"05"
"71074";"71";"08"
"71075";"71";"03"
"71076";"71";"06"
"71076";"71";"07"
"71076";"71";"53"
"71076";"71";"57"
"71076";"71";"98"
"71077";"71";"28"
"71078";"71";"05"
"71079";"71";"15"
"71080";"71";"47"
"71081";"71";"53"
"71082";"71";"09"
"71084";"71";"08"
"71085";"71";"18"
"71086";"71";"09"
"71087";"71";"41"
"71088";"71";"20"
"71089";"71";"47"
"71090";"71";"08"
"71091";"71";"29"
"71092";"71";"23"
"71093";"71";"39"
"71094";"71";"49"
"71095";"71";"11"
"71096";"71";"30"
"71097";"71";"34"
"71098";"71";"30"
"71099";"71";"26"
"71100";"71";"25"
"71101";"71";"39"
"71102";"71";"07"
"71103";"71";"32"
"71104";"71";"51"
"71105";"71";"55"
"71106";"71";"09"
"71107";"71";"19"
"71108";"71";"08"
"71109";"71";"05"
"71110";"71";"10"
"71111";"71";"20"
"71112";"71";"12"
"71113";"71";"10"
"71115";"71";"19"
"71116";"71";"11"
"71117";"71";"07"
"71118";"71";"57"
"71119";"71";"05"
"71120";"71";"10"
"71121";"71";"39"
"71122";"71";"13"
"71123";"71";"28"
"71124";"71";"04"
"71125";"71";"12"
"71126";"71";"26"
"71127";"71";"21"
"71128";"71";"40"
"71129";"71";"24"
"71130";"71";"41"
"71131";"71";"51"
"71132";"71";"48"
"71133";"71";"11"
"71134";"71";"50"
"71135";"71";"25"
"71136";"71";"20"
"71137";"71";"12"
"71138";"71";"51"
"71139";"71";"21"
"71140";"71";"18"
"71141";"71";"11"
"71142";"71";"44"
"71143";"71";"15"
"71144";"71";"24"
"71145";"71";"41"
"71146";"71";"12"
"71147";"71";"41"
"71148";"71";"10"
"71149";"71";"13"
"71150";"71";"08"
"71151";"71";"18"
"71152";"71";"22"
"71153";"71";"14"
"71153";"71";"54"
"71153";"71";"96"
"71154";"71";"53"
"71155";"71";"03"
"71156";"71";"25"
"71157";"71";"15"
"71158";"71";"16"
"71159";"71";"04"
"71160";"71";"11"
"71161";"71";"20"
"71162";"71";"52"
"71163";"71";"12"
"71164";"71";"41"
"71165";"71";"24"
"71166";"71";"22"
"71167";"71";"45"
"71168";"71";"39"
"71169";"71";"27"
"71170";"71";"05"
"71171";"71";"05"
"71172";"71";"30"
"71173";"71";"42"
"71174";"71";"13"
"71175";"71";"42"
"71176";"71";"17"
"71177";"71";"15"
"71178";"71";"29"
"71179";"71";"48"
"71180";"71";"12"
"71181";"71";"12"
"71182";"71";"19"
"71183";"71";"13"
"71184";"71";"01"
"71185";"71";"11"
"71186";"71";"51"
"71187";"71";"33"
"71188";"71";"18"
"71189";"71";"07"
"71190";"71";"18"
"71191";"71";"13"
"71192";"71";"44"
"71193";"71";"47"
"71194";"71";"53"
"71195";"71";"49"
"71196";"71";"02"
"71198";"71";"15"
"71199";"71";"12"
"71200";"71";"46"
"71201";"71";"04"
"71202";"71";"05"
"71203";"71";"09"
"71204";"71";"53"
"71205";"71";"42"
"71206";"71";"35"
"71207";"71";"39"
"71208";"71";"39"
"71209";"71";"15"
"71210";"71";"27"
"71212";"71";"48"
"71213";"71";"16"
"71214";"71";"36"
"71215";"71";"51"
"71216";"71";"04"
"71217";"71";"50"
"71218";"71";"11"
"71219";"71";"47"
"71220";"71";"03"
"71221";"71";"19"
"71222";"71";"36"
"71223";"71";"44"
"71224";"71";"37"
"71225";"71";"19"
"71226";"71";"25"
"71227";"71";"22"
"71228";"71";"45"
"71229";"71";"17"
"71230";"71";"20"
"71231";"71";"21"
"71232";"71";"38"
"71233";"71";"38"
"71234";"71";"16"
"71235";"71";"26"
"71236";"71";"26"
"71237";"71";"24"
"71238";"71";"46"
"71239";"71";"22"
"71240";"71";"12"
"71241";"71";"19"
"71242";"71";"21"
"71243";"71";"15"
"71244";"71";"16"
"71245";"71";"47"
"71246";"71";"35"
"71247";"71";"04"
"71248";"71";"49"
"71249";"71";"47"
"71250";"71";"26"
"71251";"71";"30"
"71252";"71";"47"
"71253";"71";"07"
"71254";"71";"39"
"71255";"71";"03"
"71256";"71";"43"
"71257";"71";"05"
"71258";"71";"08"
"71259";"71";"46"
"71261";"71";"16"
"71262";"71";"51"
"71263";"71";"23"
"71264";"71";"12"
"71265";"71";"53"
"71266";"71";"24"
"71267";"71";"25"
"71268";"71";"09"
"71269";"71";"07"
"71270";"71";"26"
"71270";"71";"27"
"71270";"71";"55"
"71270";"71";"99"
"71271";"71";"46"
"71272";"71";"41"
"71273";"71";"03"
"71274";"71";"47"
"71275";"71";"28"
"71276";"71";"09"
"71277";"71";"04"
"71278";"71";"36"
"71279";"71";"21"
"71280";"71";"22"
"71281";"71";"48"
"71282";"71";"32"
"71283";"71";"07"
"71284";"71";"49"
"71285";"71";"37"
"71286";"71";"36"
"71287";"71";"12"
"71288";"71";"12"
"71289";"71";"29"
"71290";"71";"12"
"71291";"71";"28"
"71292";"71";"19"
"71293";"71";"34"
"71294";"71";"19"
"71295";"71";"42"
"71296";"71";"04"
"71297";"71";"30"
"71299";"71";"26"
"71300";"71";"15"
"71301";"71";"03"
"71302";"71";"04"
"71303";"71";"23"
"71304";"71";"29"
"71305";"71";"25"
"71306";"71";"31"
"71306";"71";"56"
"71306";"71";"97"
"71307";"71";"28"
"71308";"71";"47"
"71309";"71";"32"
"71310";"71";"33"
"71311";"71";"02"
"71312";"71";"45"
"71313";"71";"01"
"71314";"71";"39"
"71315";"71";"51"
"71316";"71";"29"
"71317";"71";"22"
"71318";"71";"34"
"71319";"71";"35"
"71320";"71";"36"
"71321";"71";"19"
"71322";"71";"18"
"71323";"71";"40"
"71324";"71";"04"
"71325";"71";"17"
"71326";"71";"39"
"71327";"71";"10"
"71328";"71";"47"
"71329";"71";"51"
"71330";"71";"20"
"71331";"71";"38"
"71332";"71";"16"
"71333";"71";"07"
"71334";"71";"37"
"71335";"71";"11"
"71336";"71";"43"
"71337";"71";"46"
"71338";"71";"49"
"71339";"71";"09"
"71340";"71";"37"
"71341";"71";"51"
"71342";"71";"38"
"71343";"71";"13"
"71344";"71";"41"
"71345";"71";"25"
"71346";"71";"48"
"71347";"71";"13"
"71348";"71";"03"
"71349";"71";"24"
"71350";"71";"50"
"71351";"71";"39"
"71352";"71";"42"
"71353";"71";"49"
"71354";"71";"38"
"71355";"71";"51"
"71356";"71";"21"
"71357";"71";"39"
"71358";"71";"40"
"71359";"71";"49"
"71360";"71";"27"
"71361";"71";"09"
"71362";"71";"08"
"71363";"71";"36"
"71364";"71";"39"
"71365";"71";"16"
"71366";"71";"49"
"71367";"71";"23"
"71368";"71";"24"
"71369";"71";"05"
"71370";"71";"20"
"71371";"71";"26"
"71372";"71";"08"
"71373";"71";"49"
"71374";"71";"19"
"71375";"71";"21"
"71376";"71";"24"
"71377";"71";"49"
"71378";"71";"05"
"71379";"71";"02"
"71380";"71";"02"
"71381";"71";"41"
"71382";"71";"17"
"71383";"71";"25"
"71384";"71";"47"
"71385";"71";"08"
"71386";"71";"35"
"71387";"71";"12"
"71388";"71";"37"
"71389";"71";"03"
"71390";"71";"32"
"71391";"71";"19"
"71392";"71";"04"
"71393";"71";"46"
"71394";"71";"40"
"71395";"71";"37"
"71396";"71";"39"
"71397";"71";"12"
"71398";"71";"43"
"71399";"71";"46"
"71400";"71";"36"
"71401";"71";"34"
"71402";"71";"47"
"71403";"71";"19"
"71404";"71";"19"
"71405";"71";"45"
"71406";"71";"46"
"71407";"71";"44"
"71408";"71";"10"
"71409";"71";"13"
"71410";"71";"35"
"71411";"71";"30"
"71412";"71";"33"
"71413";"71";"14"
"71414";"71";"01"
"71415";"71";"46"
"71416";"71";"25"
"71417";"71";"41"
"71419";"71";"42"
"71420";"71";"43"
"71421";"71";"11"
"71422";"71";"04"
"71423";"71";"51"
"71424";"71";"18"
"71425";"71";"05"
"71426";"71";"04"
"71427";"71";"41"
"71428";"71";"10"
"71430";"71";"19"
"71431";"71";"13"
"71433";"71";"09"
"71434";"71";"46"
"71435";"71";"33"
"71436";"71";"33"
"71437";"71";"11"
"71438";"71";"18"
"71439";"71";"38"
"71440";"71";"44"
"71441";"71";"50"
"71442";"71";"05"
"71443";"71";"51"
"71444";"71";"07"
"71445";"71";"07"
"71446";"71";"21"
"71447";"71";"19"
"71448";"71";"26"
"71449";"71";"04"
"71450";"71";"13"
"71451";"71";"10"
"71452";"71";"21"
"71453";"71";"28"
"71454";"71";"02"
"71455";"71";"04"
"71456";"71";"45"
"71457";"71";"51"
"71458";"71";"21"
"71459";"71";"19"
"71460";"71";"25"
"71461";"71";"04"
"71462";"71";"45"
"71463";"71";"10"
"71464";"71";"13"
"71465";"71";"36"
"71466";"71";"30"
"71468";"71";"13"
"71469";"71";"50"
"71470";"71";"50"
"71471";"71";"04"
"71472";"71";"44"
"71473";"71";"11"
"71474";"71";"22"
"71475";"71";"07"
"71477";"71";"36"
"71478";"71";"48"
"71479";"71";"14"
"71480";"71";"13"
"71481";"71";"08"
"71482";"71";"32"
"71483";"71";"11"
"71484";"71";"23"
"71485";"71";"04"
"71486";"71";"56"
"71487";"71";"08"
"71488";"71";"12"
"71489";"71";"35"
"71490";"71";"37"
"71491";"71";"38"
"71492";"71";"41"
"71493";"71";"18"
"71494";"71";"25"
"71495";"71";"12"
"71496";"71";"13"
"71497";"71";"26"
"71498";"71";"04"
"71499";"71";"48"
"71500";"71";"46"
"71501";"71";"04"
"71502";"71";"53"
"71503";"71";"04"
"71504";"71";"51"
"71505";"71";"04"
"71506";"71";"02"
"71507";"71";"41"
"71508";"71";"35"
"71509";"71";"24"
"71510";"71";"46"
"71512";"71";"47"
"71513";"71";"26"
"71514";"71";"42"
"71515";"71";"04"
"71516";"71";"42"
"71517";"71";"51"
"71518";"71";"50"
"71519";"71";"42"
"71520";"71";"07"
"71521";"71";"41"
"71522";"71";"16"
"71523";"71";"35"
"71524";"71";"40"
"71525";"71";"26"
"71526";"71";"27"
"71527";"71";"24"
"71528";"71";"23"
"71529";"71";"40"
"71530";"71";"18"
"71531";"71";"30"
"71532";"71";"41"
"71533";"71";"10"
"71534";"71";"42"
"71535";"71";"01"
"71537";"71";"44"
"71538";"71";"42"
"71539";"71";"18"
"71540";"71";"32"
"71541";"71";"39"
"71542";"71";"48"
"71543";"71";"49"
"71544";"71";"51"
"71545";"71";"50"
"71546";"71";"29"
"71547";"71";"29"
"71548";"71";"43"
"71549";"71";"49"
"71550";"71";"49"
"71551";"71";"30"
"71552";"71";"20"
"71553";"71";"11"
"71554";"71";"46"
"71555";"71";"07"
"71556";"71";"27"
"71557";"71";"17"
"71558";"71";"15"
"71559";"71";"11"
"71561";"71";"11"
"71562";"71";"09"
"71563";"71";"36"
"71564";"71";"09"
"71565";"71";"20"
"71566";"71";"51"
"71567";"71";"27"
"71568";"71";"35"
"71570";"71";"51"
"71571";"71";"40"
"71572";"71";"47"
"71573";"71";"38"
"71574";"71";"26"
"71576";"71";"49"
"71577";"71";"45"
"71578";"71";"51"
"71579";"71";"04"
"71580";"71";"23"
"71581";"71";"28"
"71582";"71";"12"
"71583";"71";"27"
"71584";"71";"25"
"71585";"71";"53"
"71586";"71";"09"
"71587";"71";"12"
"71588";"71";"38"
"71589";"71";"03"
"71590";"71";"38"
"71591";"71";"25"
"72001";"72";"34"
"72002";"72";"11"
"72003";"72";"40"
"72004";"72";"15"
"72005";"72";"29"
"72006";"72";"29"
"72007";"72";"24"
"72008";"72";"36"
"72009";"72";"17"
"72010";"72";"27"
"72011";"72";"12"
"72012";"72";"02"
"72013";"72";"23"
"72015";"72";"11"
"72016";"72";"27"
"72017";"72";"15"
"72018";"72";"22"
"72019";"72";"05"
"72020";"72";"10"
"72021";"72";"27"
"72022";"72";"17"
"72023";"72";"01"
"72024";"72";"34"
"72025";"72";"14"
"72026";"72";"01"
"72027";"72";"06"
"72028";"72";"07"
"72029";"72";"02"
"72031";"72";"32"
"72032";"72";"33"
"72033";"72";"08"
"72034";"72";"29"
"72035";"72";"28"
"72036";"72";"29"
"72037";"72";"11"
"72038";"72";"32"
"72039";"72";"03"
"72040";"72";"32"
"72041";"72";"32"
"72042";"72";"04"
"72043";"72";"29"
"72044";"72";"17"
"72045";"72";"15"
"72046";"72";"24"
"72047";"72";"09"
"72048";"72";"03"
"72049";"72";"16"
"72050";"72";"05"
"72051";"72";"26"
"72052";"72";"06"
"72053";"72";"37"
"72054";"72";"24"
"72056";"72";"29"
"72057";"72";"25"
"72058";"72";"37"
"72059";"72";"05"
"72060";"72";"16"
"72061";"72";"14"
"72062";"72";"10"
"72063";"72";"06"
"72064";"72";"28"
"72065";"72";"34"
"72066";"72";"08"
"72067";"72";"32"
"72068";"72";"06"
"72069";"72";"11"
"72070";"72";"15"
"72071";"72";"07"
"72072";"72";"26"
"72073";"72";"40"
"72074";"72";"15"
"72075";"72";"31"
"72076";"72";"11"
"72077";"72";"16"
"72078";"72";"02"
"72079";"72";"29"
"72080";"72";"10"
"72081";"72";"10"
"72082";"72";"29"
"72083";"72";"05"
"72084";"72";"14"
"72085";"72";"28"
"72086";"72";"18"
"72087";"72";"28"
"72088";"72";"22"
"72089";"72";"08"
"72090";"72";"24"
"72091";"72";"18"
"72093";"72";"10"
"72094";"72";"04"
"72095";"72";"38"
"72096";"72";"15"
"72097";"72";"02"
"72098";"72";"23"
"72099";"72";"01"
"72100";"72";"17"
"72101";"72";"01"
"72102";"72";"03"
"72103";"72";"13"
"72104";"72";"22"
"72105";"72";"25"
"72106";"72";"27"
"72107";"72";"15"
"72108";"72";"14"
"72109";"72";"30"
"72110";"72";"14"
"72111";"72";"08"
"72112";"72";"22"
"72113";"72";"08"
"72114";"72";"10"
"72115";"72";"07"
"72116";"72";"22"
"72117";"72";"16"
"72118";"72";"33"
"72119";"72";"08"
"72120";"72";"02"
"72121";"72";"12"
"72122";"72";"32"
"72123";"72";"17"
"72124";"72";"09"
"72125";"72";"28"
"72126";"72";"15"
"72127";"72";"31"
"72128";"72";"28"
"72129";"72";"24"
"72130";"72";"40"
"72131";"72";"31"
"72132";"72";"10"
"72133";"72";"31"
"72134";"72";"07"
"72135";"72";"26"
"72136";"72";"05"
"72137";"72";"11"
"72138";"72";"12"
"72139";"72";"29"
"72141";"72";"29"
"72142";"72";"29"
"72143";"72";"13"
"72144";"72";"25"
"72145";"72";"30"
"72146";"72";"31"
"72147";"72";"01"
"72148";"72";"03"
"72149";"72";"15"
"72150";"72";"01"
"72151";"72";"27"
"72152";"72";"02"
"72153";"72";"07"
"72154";"72";"14"
"72155";"72";"09"
"72156";"72";"25"
"72157";"72";"08"
"72158";"72";"33"
"72159";"72";"06"
"72160";"72";"23"
"72161";"72";"06"
"72162";"72";"11"
"72163";"72";"17"
"72164";"72";"29"
"72165";"72";"24"
"72166";"72";"15"
"72167";"72";"27"
"72168";"72";"15"
"72169";"72";"31"
"72170";"72";"18"
"72171";"72";"11"
"72172";"72";"32"
"72173";"72";"07"
"72174";"72";"22"
"72175";"72";"16"
"72176";"72";"16"
"72177";"72";"05"
"72178";"72";"04"
"72179";"72";"17"
"72180";"72";"18"
"72181";"72";"19"
"72181";"72";"20"
"72181";"72";"21"
"72181";"72";"34"
"72181";"72";"35"
"72181";"72";"36"
"72181";"72";"37"
"72181";"72";"38"
"72181";"72";"39"
"72181";"72";"99"
"72182";"72";"26"
"72183";"72";"06"
"72184";"72";"05"
"72185";"72";"14"
"72186";"72";"02"
"72187";"72";"09"
"72188";"72";"18"
"72189";"72";"22"
"72190";"72";"28"
"72191";"72";"23"
"72192";"72";"18"
"72193";"72";"25"
"72194";"72";"22"
"72195";"72";"17"
"72196";"72";"22"
"72197";"72";"08"
"72198";"72";"34"
"72199";"72";"12"
"72200";"72";"09"
"72201";"72";"22"
"72202";"72";"22"
"72203";"72";"07"
"72204";"72";"28"
"72205";"72";"01"
"72207";"72";"11"
"72208";"72";"25"
"72209";"72";"12"
"72210";"72";"13"
"72211";"72";"30"
"72212";"72";"29"
"72213";"72";"09"
"72214";"72";"22"
"72215";"72";"11"
"72216";"72";"08"
"72217";"72";"38"
"72218";"72";"30"
"72219";"72";"08"
"72220";"72";"03"
