"com_insee";"circo";"status"
"77015";"077-04";"good"
"77019";"077-04";"good"
"77020";"077-04";"good"
"77025";"077-04";"good"
"77026";"077-04";"good"
"77030";"077-04";"good"
"77031";"077-04";"good"
"77032";"077-04";"good"
"77033";"077-04";"good"
"77036";"077-04";"good"
"77043";"077-04";"good"
"77051";"077-04";"good"
"77066";"077-04";"good"
"77068";"077-04";"good"
"77072";"077-04";"good"
"77073";"077-04";"good"
"77076";"077-04";"good"
"77080";"077-04";"good"
"77087";"077-04";"good"
"77089";"077-04";"good"
"77090";"077-04";"good"
"77091";"077-04";"good"
"77093";"077-04";"good"
"77097";"077-04";"good"
"77098";"077-04";"good"
"77101";"077-04";"good"
"77106";"077-04";"good"
"77109";"077-04";"good"
"77113";"077-04";"good"
"77116";"077-04";"good"
"77134";"077-04";"good"
"77135";"077-04";"good"
"77137";"077-04";"good"
"77140";"077-04";"good"
"77144";"077-04";"good"
"77147";"077-04";"good"
"77149";"077-04";"good"
"77151";"077-04";"good"
"77154";"077-04";"good"
"77159";"077-04";"good"
"77162";"077-04";"good"
"77167";"077-04";"good"
"77174";"077-04";"good"
"77182";"077-04";"good"
"77187";"077-04";"good"
"77190";"077-04";"good"
"77192";"077-04";"good"
"77197";"077-04";"good"
"77201";"077-04";"good"
"77208";"077-04";"good"
"77212";"077-04";"good"
"77218";"077-04";"good"
"77223";"077-04";"good"
"77224";"077-04";"good"
"77227";"077-04";"good"
"77228";"077-04";"good"
"77229";"077-04";"good"
"77236";"077-04";"good"
"77239";"077-04";"good"
"77240";"077-04";"good"
"77242";"077-04";"good"
"77246";"077-04";"good"
"77247";"077-04";"good"
"77250";"077-04";"good"
"77256";"077-04";"good"
"77260";"077-04";"good"
"77262";"077-04";"good"
"77263";"077-04";"good"
"77264";"077-04";"good"
"77272";"077-04";"good"
"77275";"077-04";"good"
"77277";"077-04";"good"
"77278";"077-04";"good"
"77286";"077-04";"good"
"77287";"077-04";"good"
"77289";"077-04";"good"
"77298";"077-04";"good"
"77301";"077-04";"good"
"77303";"077-04";"good"
"77304";"077-04";"good"
"77310";"077-04";"good"
"77311";"077-04";"good"
"77314";"077-04";"good"
"77318";"077-04";"good"
"77319";"077-04";"good"
"77321";"077-04";"good"
"77325";"077-04";"good"
"77327";"077-04";"good"
"77336";"077-04";"good"
"77341";"077-04";"good"
"77345";"077-04";"good"
"77347";"077-04";"good"
"77355";"077-04";"good"
"77356";"077-04";"good"
"77357";"077-04";"good"
"77360";"077-04";"good"
"77365";"077-04";"good"
"77368";"077-04";"good"
"77379";"077-04";"good"
"77383";"077-04";"good"
"77385";"077-04";"good"
"77391";"077-04";"good"
"77393";"077-04";"good"
"77396";"077-04";"good"
"77398";"077-04";"good"
"77402";"077-04";"good"
"77403";"077-04";"good"
"77404";"077-04";"good"
"77405";"077-04";"good"
"77406";"077-04";"good"
"77411";"077-04";"good"
"77414";"077-04";"good"
"77416";"077-04";"good"
"77417";"077-04";"good"
"77418";"077-04";"good"
"77421";"077-04";"good"
"77423";"077-04";"good"
"77424";"077-04";"good"
"77429";"077-04";"good"
"77432";"077-04";"good"
"77434";"077-04";"good"
"77436";"077-04";"good"
"77444";"077-04";"good"
"77446";"077-04";"good"
"77452";"077-04";"good"
"77454";"077-04";"good"
"77456";"077-04";"good"
"77459";"077-04";"good"
"77461";"077-04";"good"
"77466";"077-04";"good"
"77467";"077-04";"good"
"77469";"077-04";"good"
"77472";"077-04";"good"
"77481";"077-04";"good"
"77486";"077-04";"good"
"77492";"077-04";"good"
"77496";"077-04";"good"
"77507";"077-04";"good"
"77508";"077-04";"good"
"77509";"077-04";"good"
"77510";"077-04";"good"
"77512";"077-04";"good"
"77519";"077-04";"good"
"77522";"077-04";"good"
"77523";"077-04";"good"
"77524";"077-04";"good"
"77527";"077-04";"good"
"77530";"077-04";"good"
"77532";"077-04";"good"
"77013";"077-05";"good"
"77018";"077-05";"good"
"77024";"077-05";"good"
"77028";"077-05";"good"
"77042";"077-05";"good"
"77047";"077-05";"good"
"77049";"077-05";"good"
"77057";"077-05";"good"
"77063";"077-05";"good"
"77070";"077-05";"good"
"77078";"077-05";"good"
"77084";"077-05";"good"
"77117";"077-05";"good"
"77125";"077-05";"good"
"77128";"077-05";"good"
"77130";"077-05";"good"
"77131";"077-05";"good"
"77141";"077-05";"good"
"77142";"077-05";"good"
"77171";"077-05";"good"
"77176";"077-05";"good"
"77183";"077-05";"good"
"77206";"077-05";"good"
"77219";"077-05";"good"
"77225";"077-05";"good"
"77238";"077-05";"good"
"77265";"077-05";"good"
"77268";"077-05";"good"
"77270";"077-05";"good"
"77281";"077-05";"good"
"77290";"077-05";"good"
"77315";"077-05";"good"
"77320";"077-05";"good"
"77331";"077-05";"good"
"77361";"077-05";"good"
"77371";"077-05";"good"
"77382";"077-05";"good"
"77388";"077-05";"good"
"77397";"077-05";"good"
"77400";"077-05";"good"
"77401";"077-05";"good"
"77408";"077-05";"good"
"77413";"077-05";"good"
"77415";"077-05";"good"
"77433";"077-05";"good"
"77440";"077-05";"good"
"77443";"077-05";"good"
"77448";"077-05";"good"
"77449";"077-05";"good"
"77451";"077-05";"good"
"77478";"077-05";"good"
"77484";"077-05";"good"
"77505";"077-05";"good"
"77521";"077-05";"good"
"77529";"077-05";"good"
"77008";"077-06";"good"
"77023";"077-06";"good"
"77077";"077-06";"good"
"77120";"077-06";"good"
"77126";"077-06";"good"
"77129";"077-06";"good"
"77143";"077-06";"good"
"77148";"077-06";"good"
"77150";"077-06";"good"
"77157";"077-06";"good"
"77163";"077-06";"good"
"77173";"077-06";"good"
"77193";"077-06";"good"
"77199";"077-06";"good"
"77203";"077-06";"good"
"77204";"077-06";"good"
"77205";"077-06";"good"
"77231";"077-06";"good"
"77232";"077-06";"good"
"77235";"077-06";"good"
"77241";"077-06";"good"
"77257";"077-06";"good"
"77273";"077-06";"good"
"77274";"077-06";"good"
"77276";"077-06";"good"
"77280";"077-06";"good"
"77283";"077-06";"good"
"77284";"077-06";"good"
"77300";"077-06";"good"
"77308";"077-06";"good"
"77309";"077-06";"good"
"77330";"077-06";"good"
"77335";"077-06";"good"
"77343";"077-06";"good"
"77344";"077-06";"good"
"77358";"077-06";"good"
"77366";"077-06";"good"
"77367";"077-06";"good"
"77369";"077-06";"good"
"77380";"077-06";"good"
"77392";"077-06";"good"
"77420";"077-06";"good"
"77430";"077-06";"good"
"77437";"077-06";"good"
"77460";"077-06";"good"
"77474";"077-06";"good"
"77475";"077-06";"good"
"77476";"077-06";"good"
"77483";"077-06";"good"
"77490";"077-06";"good"
"77498";"077-06";"good"
"77513";"077-06";"good"
"77525";"077-06";"good"
"77526";"077-06";"good"
"77005";"077-07";"good"
"77094";"077-07";"good"
"77095";"077-07";"good"
"77118";"077-07";"good"
"77123";"077-07";"good"
"77139";"077-07";"good"
"77153";"077-07";"good"
"77196";"077-07";"good"
"77209";"077-07";"good"
"77214";"077-07";"good"
"77233";"077-07";"good"
"77243";"077-07";"good"
"77259";"077-07";"good"
"77282";"077-07";"good"
"77291";"077-07";"good"
"77292";"077-07";"good"
"77294";"077-07";"good"
"77322";"077-07";"good"
"77323";"077-07";"good"
"77332";"077-07";"good"
"77349";"077-07";"good"
"77363";"077-07";"good"
"77364";"077-07";"good"
"77372";"077-07";"good"
"77376";"077-07";"good"
"77427";"077-07";"good"
"77438";"077-07";"good"
"77462";"077-07";"good"
"77511";"077-07";"good"
"77514";"077-07";"good"
"77515";"077-07";"good"
"77517";"077-07";"good"
"77058";"077-08";"good"
"77059";"077-08";"good"
"77062";"077-08";"good"
"77075";"077-08";"good"
"77085";"077-08";"good"
"77111";"077-08";"good"
"77121";"077-08";"good"
"77124";"077-08";"good"
"77132";"077-08";"good"
"77146";"077-08";"good"
"77155";"077-08";"good"
"77181";"077-08";"good"
"77221";"077-08";"good"
"77234";"077-08";"good"
"77237";"077-08";"good"
"77248";"077-08";"good"
"77307";"077-08";"good"
"77350";"077-08";"good"
"77374";"077-08";"good"
"77390";"077-08";"good"
"77464";"077-08";"good"
"77468";"077-08";"good"
"77053";"077-09";"good"
"77104";"077-09";"good"
"77107";"077-09";"good"
"77114";"077-09";"good"
"77122";"077-09";"good"
"77127";"077-09";"good"
"77136";"077-09";"good"
"77175";"077-09";"good"
"77177";"077-09";"good"
"77180";"077-09";"good"
"77215";"077-09";"good"
"77217";"077-09";"good"
"77249";"077-09";"good"
"77252";"077-09";"good"
"77253";"077-09";"good"
"77254";"077-09";"good"
"77352";"077-09";"good"
"77373";"077-09";"good"
"77377";"077-09";"good"
"77450";"077-09";"good"
"77455";"077-09";"good"
"77457";"077-09";"good"
"77470";"077-09";"good"
"77055";"077-10";"good"
"77083";"077-10";"good"
"77108";"077-10";"good"
"77169";"077-10";"good"
"77258";"077-10";"good"
"77337";"077-10";"good"
"77479";"077-10";"good"
"77038";"077-11";"good"
"77039";"077-11";"good"
"77067";"077-11";"good"
"77251";"077-11";"good"
"77285";"077-11";"good"
"77296";"077-11";"good"
"77326";"077-11";"good"
"77384";"077-11";"good"
"77445";"077-11";"good"
"77447";"077-11";"good"
"77495";"077-11";"good"
"78043";"078-03";"good"
"78092";"078-03";"good"
"78126";"078-03";"good"
"78152";"078-03";"good"
"78158";"078-03";"good"
"78165";"078-03";"good"
"78224";"078-03";"good"
"78233";"078-03";"good"
"78455";"078-03";"good"
"78518";"078-03";"good"
"78524";"078-03";"good"
"78571";"078-03";"good"
"78674";"078-03";"good"
"78124";"078-04";"good"
"78146";"078-04";"good"
"78190";"078-04";"good"
"78311";"078-04";"good"
"78350";"078-04";"good"
"78372";"078-04";"good"
"78502";"078-04";"good"
"78358";"078-05";"good"
"78396";"078-05";"good"
"78418";"078-05";"good"
"78586";"078-05";"good"
"78650";"078-05";"good"
"78005";"078-06";"good"
"78007";"078-06";"good"
"78123";"078-06";"good"
"78133";"078-06";"good"
"78251";"078-06";"good"
"78367";"078-06";"good"
"78384";"078-06";"good"
"78481";"078-06";"good"
"78551";"078-06";"good"
"78672";"078-06";"good"
"78015";"078-07";"good"
"78138";"078-07";"good"
"78172";"078-07";"good"
"78227";"078-07";"good"
"78261";"078-07";"good"
"78299";"078-07";"good"
"78382";"078-07";"good"
"78401";"078-07";"good"
"78403";"078-07";"good"
"78609";"078-07";"good"
"78624";"078-07";"good"
"78638";"078-07";"good"
"78642";"078-07";"good"
"78643";"078-07";"good"
"78113";"078-08";"good"
"78118";"078-08";"good"
"78202";"078-08";"good"
"78239";"078-08";"good"
"78246";"078-08";"good"
"78267";"078-08";"good"
"78290";"078-08";"good"
"78296";"078-08";"good"
"78314";"078-08";"good"
"78317";"078-08";"good"
"78327";"078-08";"good"
"78329";"078-08";"good"
"78335";"078-08";"good"
"78354";"078-08";"good"
"78361";"078-08";"good"
"78362";"078-08";"good"
"78416";"078-08";"good"
"78460";"078-08";"good"
"78501";"078-08";"good"
"78531";"078-08";"good"
"78536";"078-08";"good"
"78567";"078-08";"good"
"78006";"078-09";"good"
"78013";"078-09";"good"
"78020";"078-09";"good"
"78029";"078-09";"good"
"78031";"078-09";"good"
"78033";"078-09";"good"
"78048";"078-09";"good"
"78049";"078-09";"good"
"78057";"078-09";"good"
"78068";"078-09";"good"
"78070";"078-09";"good"
"78072";"078-09";"good"
"78076";"078-09";"good"
"78082";"078-09";"good"
"78089";"078-09";"good"
"78090";"078-09";"good"
"78096";"078-09";"good"
"78104";"078-09";"good"
"78107";"078-09";"good"
"78140";"078-09";"good"
"78147";"078-09";"good"
"78163";"078-09";"good"
"78171";"078-09";"good"
"78185";"078-09";"good"
"78188";"078-09";"good"
"78192";"078-09";"good"
"78194";"078-09";"good"
"78206";"078-09";"good"
"78217";"078-09";"good"
"78230";"078-09";"good"
"78231";"078-09";"good"
"78234";"078-09";"good"
"78237";"078-09";"good"
"78238";"078-09";"good"
"78245";"078-09";"good"
"78255";"078-09";"good"
"78263";"078-09";"good"
"78276";"078-09";"good"
"78281";"078-09";"good"
"78283";"078-09";"good"
"78285";"078-09";"good"
"78291";"078-09";"good"
"78300";"078-09";"good"
"78302";"078-09";"good"
"78305";"078-09";"good"
"78310";"078-09";"good"
"78320";"078-09";"good"
"78324";"078-09";"good"
"78325";"078-09";"good"
"78337";"078-09";"good"
"78344";"078-09";"good"
"78346";"078-09";"good"
"78368";"078-09";"good"
"78380";"078-09";"good"
"78381";"078-09";"good"
"78385";"078-09";"good"
"78391";"078-09";"good"
"78402";"078-09";"good"
"78410";"078-09";"good"
"78413";"078-09";"good"
"78415";"078-09";"good"
"78417";"078-09";"good"
"78437";"078-09";"good"
"78439";"078-09";"good"
"78440";"078-09";"good"
"78444";"078-09";"good"
"78451";"078-09";"good"
"78465";"078-09";"good"
"78474";"078-09";"good"
"78475";"078-09";"good"
"78484";"078-09";"good"
"78503";"078-09";"good"
"78505";"078-09";"good"
"78520";"078-09";"good"
"78528";"078-09";"good"
"78530";"078-09";"good"
"78558";"078-09";"good"
"78559";"078-09";"good"
"78565";"078-09";"good"
"78591";"078-09";"good"
"78597";"078-09";"good"
"78605";"078-09";"good"
"78606";"078-09";"good"
"78608";"078-09";"good"
"78618";"078-09";"good"
"78647";"078-09";"good"
"78668";"078-09";"good"
"78677";"078-09";"good"
"78003";"078-10";"good"
"78009";"078-10";"good"
"78030";"078-10";"good"
"78050";"078-10";"good"
"78053";"078-10";"good"
"78071";"078-10";"good"
"78077";"078-10";"good"
"78087";"078-10";"good"
"78108";"078-10";"good"
"78120";"078-10";"good"
"78125";"078-10";"good"
"78164";"078-10";"good"
"78168";"078-10";"good"
"78209";"078-10";"good"
"78220";"078-10";"good"
"78262";"078-10";"good"
"78264";"078-10";"good"
"78265";"078-10";"good"
"78269";"078-10";"good"
"78289";"078-10";"good"
"78307";"078-10";"good"
"78321";"078-10";"good"
"78349";"078-10";"good"
"78366";"078-10";"good"
"78383";"078-10";"good"
"78389";"078-10";"good"
"78398";"078-10";"good"
"78404";"078-10";"good"
"78407";"078-10";"good"
"78420";"078-10";"good"
"78464";"078-10";"good"
"78470";"078-10";"good"
"78472";"078-10";"good"
"78478";"078-10";"good"
"78486";"078-10";"good"
"78497";"078-10";"good"
"78499";"078-10";"good"
"78506";"078-10";"good"
"78513";"078-10";"good"
"78516";"078-10";"good"
"78517";"078-10";"good"
"78522";"078-10";"good"
"78537";"078-10";"good"
"78557";"078-10";"good"
"78562";"078-10";"good"
"78564";"078-10";"good"
"78569";"078-10";"good"
"78576";"078-10";"good"
"78601";"078-10";"good"
"78623";"078-10";"good"
"78655";"078-10";"good"
"78073";"078-11";"good"
"78208";"078-11";"good"
"78242";"078-11";"good"
"78397";"078-11";"good"
"78545";"078-11";"good"
"78621";"078-11";"good"
"78644";"078-11";"good"
"78010";"078-12";"good"
"78034";"078-12";"good"
"78036";"078-12";"good"
"78062";"078-12";"good"
"78084";"078-12";"good"
"78189";"078-12";"good"
"78196";"078-12";"good"
"78236";"078-12";"good"
"78278";"078-12";"good"
"78364";"078-12";"good"
"78431";"078-12";"good"
"78442";"078-12";"good"
"78443";"078-12";"good"
"78466";"078-12";"good"
"78490";"078-12";"good"
"78498";"078-12";"good"
"78550";"078-12";"good"
"78588";"078-12";"good"
"78615";"078-12";"good"
"78616";"078-12";"good"
"78653";"078-12";"good"
"78681";"078-12";"good"
"78683";"078-12";"good"
"79003";"079-01";"good"
"79007";"079-01";"good"
"79012";"079-01";"good"
"79025";"079-01";"good"
"79029";"079-01";"good"
"79032";"079-01";"good"
"79035";"079-01";"good"
"79040";"079-01";"good"
"79058";"079-01";"good"
"79059";"079-01";"good"
"79066";"079-01";"good"
"79070";"079-01";"good"
"79077";"079-01";"good"
"79081";"079-01";"good"
"79092";"079-01";"good"
"79100";"079-01";"good"
"79101";"079-01";"good"
"79104";"079-01";"good"
"79109";"079-01";"good"
"79117";"079-01";"good"
"79119";"079-01";"good"
"79125";"079-01";"good"
"79133";"079-01";"good"
"79139";"079-01";"good"
"79144";"079-01";"good"
"79162";"079-01";"good"
"79172";"079-01";"good"
"79190";"079-01";"good"
"79191";"079-01";"good"
"79200";"079-01";"good"
"79215";"079-01";"good"
"79216";"079-01";"good"
"79223";"079-01";"good"
"79226";"079-01";"good"
"79239";"079-01";"good"
"79241";"079-01";"good"
"79249";"079-01";"good"
"79253";"079-01";"good"
"79263";"079-01";"good"
"79267";"079-01";"good"
"79269";"079-01";"good"
"79271";"079-01";"good"
"79273";"079-01";"good"
"79281";"079-01";"good"
"79284";"079-01";"good"
"79285";"079-01";"good"
"79290";"079-01";"good"
"79293";"079-01";"good"
"79294";"079-01";"good"
"79308";"079-01";"good"
"79309";"079-01";"good"
"79311";"079-01";"good"
"79318";"079-01";"good"
"79320";"079-01";"good"
"79342";"079-01";"good"
"79345";"079-01";"good"
"79351";"079-01";"good"
"79354";"079-01";"good"
"79355";"079-01";"good"
"79357";"079-01";"good"
"79002";"079-02";"good"
"79004";"079-02";"good"
"79006";"079-02";"good"
"79008";"079-02";"good"
"79009";"079-02";"good"
"79010";"079-02";"good"
"79011";"079-02";"good"
"79015";"079-02";"good"
"79018";"079-02";"good"
"79019";"079-02";"good"
"79020";"079-02";"good"
"79023";"079-02";"good"
"79024";"079-02";"good"
"79027";"079-02";"good"
"79030";"079-02";"good"
"79031";"079-02";"good"
"79033";"079-02";"good"
"79034";"079-02";"good"
"79039";"079-02";"good"
"79042";"079-02";"good"
"79045";"079-02";"good"
"79046";"079-02";"good"
"79048";"079-02";"good"
"79055";"079-02";"good"
"79057";"079-02";"good"
"79060";"079-02";"good"
"79061";"079-02";"good"
"79064";"079-02";"good"
"79068";"079-02";"good"
"79071";"079-02";"good"
"79074";"079-02";"good"
"79078";"079-02";"good"
"79080";"079-02";"good"
"79083";"079-02";"good"
"79084";"079-02";"good"
"79085";"079-02";"good"
"79086";"079-02";"good"
"79087";"079-02";"good"
"79090";"079-02";"good"
"79095";"079-02";"good"
"79098";"079-02";"good"
"79105";"079-02";"good"
"79106";"079-02";"good"
"79107";"079-02";"good"
"79108";"079-02";"good"
"79111";"079-02";"good"
"79112";"079-02";"good"
"79114";"079-02";"good"
"79115";"079-02";"good"
"79118";"079-02";"good"
"79120";"079-02";"good"
"79121";"079-02";"good"
"79122";"079-02";"good"
"79124";"079-02";"good"
"79126";"079-02";"good"
"79127";"079-02";"good"
"79128";"079-02";"good"
"79129";"079-02";"good"
"79130";"079-02";"good"
"79136";"079-02";"good"
"79137";"079-02";"good"
"79140";"079-02";"good"
"79142";"079-02";"good"
"79145";"079-02";"good"
"79148";"079-02";"good"
"79149";"079-02";"good"
"79150";"079-02";"good"
"79152";"079-02";"good"
"79153";"079-02";"good"
"79154";"079-02";"good"
"79158";"079-02";"good"
"79160";"079-02";"good"
"79163";"079-02";"good"
"79164";"079-02";"good"
"79166";"079-02";"good"
"79170";"079-02";"good"
"79173";"079-02";"good"
"79174";"079-02";"good"
"79175";"079-02";"good"
"79176";"079-02";"good"
"79177";"079-02";"good"
"79180";"079-02";"good"
"79184";"079-02";"good"
"79185";"079-02";"good"
"79189";"079-02";"good"
"79197";"079-02";"good"
"79198";"079-02";"good"
"79199";"079-02";"good"
"79201";"079-02";"good"
"79202";"079-02";"good"
"79204";"079-02";"good"
"79205";"079-02";"good"
"79208";"079-02";"good"
"79211";"079-02";"good"
"79212";"079-02";"good"
"79213";"079-02";"good"
"79214";"079-02";"good"
"79217";"079-02";"good"
"79218";"079-02";"good"
"79219";"079-02";"good"
"79220";"079-02";"good"
"79225";"079-02";"good"
"79229";"079-02";"good"
"79230";"079-02";"good"
"79231";"079-02";"good"
"79240";"079-02";"good"
"79243";"079-02";"good"
"79246";"079-02";"good"
"79247";"079-02";"good"
"79251";"079-02";"good"
"79254";"079-02";"good"
"79255";"079-02";"good"
"79256";"079-02";"good"
"79257";"079-02";"good"
"79264";"079-02";"good"
"79270";"079-02";"good"
"79276";"079-02";"good"
"79278";"079-02";"good"
"79279";"079-02";"good"
"79282";"079-02";"good"
"79283";"079-02";"good"
"79295";"079-02";"good"
"79297";"079-02";"good"
"79298";"079-02";"good"
"79301";"079-02";"good"
"79302";"079-02";"good"
"79303";"079-02";"good"
"79304";"079-02";"good"
"79306";"079-02";"good"
"79307";"079-02";"good"
"79310";"079-02";"good"
"79312";"079-02";"good"
"79313";"079-02";"good"
"79314";"079-02";"good"
"79316";"079-02";"good"
"79319";"079-02";"good"
"79322";"079-02";"good"
"79326";"079-02";"good"
"79327";"079-02";"good"
"79328";"079-02";"good"
"79330";"079-02";"good"
"79334";"079-02";"good"
"79335";"079-02";"good"
"79336";"079-02";"good"
"79337";"079-02";"good"
"79338";"079-02";"good"
"79339";"079-02";"good"
